"filename"	"date"	"time"	"DOY"	"daytime"	"file_records"	"used_records"	"Tau"	"qc_Tau"	"rand_err_Tau"	"H"	"qc_H"	"rand_err_H"	"LE"	"qc_LE"	"rand_err_LE"	"co2_flux"	"qc_co2_flux"	"rand_err_co2_flux"	"h2o_flux"	"qc_h2o_flux"	"rand_err_h2o_flux"	"H_strg"	"LE_strg"	"co2_strg"	"h2o_strg"	"co2_v.adv"	"h2o_v.adv"	"co2_molar_density"	"co2_mole_fraction"	"co2_mixing_ratio"	"co2_time_lag"	"co2_def_timelag"	"h2o_molar_density"	"h2o_mole_fraction"	"h2o_mixing_ratio"	"h2o_time_lag"	"h2o_def_timelag"	"sonic_temperature"	"air_temperature"	"air_pressure"	"air_density"	"air_heat_capacity"	"air_molar_volume"	"ET"	"water_vapor_density"	"e"	"es"	"specific_humidity"	"RH"	"VPD"	"Tdew"	"u_unrot"	"v_unrot"	"w_unrot"	"u_rot"	"v_rot"	"w_rot"	"wind_speed"	"max_wind_speed"	"wind_dir"	"yaw"	"pitch"	"ustar"	"TKE"	"L"	"z-d/L"	"bowen_ratio"	"tstar"	"model"	"x_peak"	"x_offset"	"x_10"	"x_30"	"x_50"	"x_70"	"x_90"	"un_Tau"	"Tau_scf"	"un_H"	"H_scf"	"un_LE"	"LE_scf"	"un_co2_flux"	"co2_scf"	"un_h2o_flux"	"h2o_scf"	"spikes_hf"	"amplitude_resolution_hf"	"drop_out_hf"	"absolute_limits_hf"	"skewness_kurtosis_hf"	"skewness_kurtosis_sf"	"discontinuities_hf"	"discontinuities_sf"	"timelag_hf"	"timelag_sf"	"attack_angle_hf"	"non_steady_wind_hf"	"u_spikes"	"v_spikes"	"w_spikes"	"ts_spikes"	"co2_spikes"	"h2o_spikes"	"u_var"	"v_var"	"w_var"	"ts_var"	"co2_var"	"h2o_var"	"w.ts_cov"	"w.co2_cov"	"w.h2o_cov"	"Ta"	"Rh"	"Ts"	"Pa"	"SWin"	"SWout"	"LWin"	"LWout"	"PPFD"	"Rg"	"SMC"	"SHF"	"co2_molar_density_ORG"	"co2_mole_fraction_ORG"	"co2_mixing_ratio_ORG"	"h2o_molar_density_Li7500_ORG"	"h2o_mole_fraction_Li7500_ORG"	"h2o_mixing_ratio_Li7500_ORG"	"h2o_molar_density_Li7500"	"h2o_mole_fraction_Li7500"	"h2o_mixing_ratio_Li7500"	"qc_wind_dir"	"qc_ustar"	"qc_co2_flux_composite"	"qc_h2o_flux_composite"	"qc_co2_molar_density_composite"	"qc_co2_mixing_ratio_composite"	"qc_h2o_molar_density_composite"	"qc_h2o_molar_density_Li7500_composite"	"qc_h2o_mixing_ratio_composite"	"qc_h2o_mixing_ratio_Li7500_composite"	"F_CO2"	"HC_Burba"	"HC_Frank"	"F_CO2_HC_Burba"	"F_CO2_HC_Frank"	"NEE_orig"	"NEE_f"	"NEE_fqc"	"NEE_fall"	"NEE_fall_qc"	"NEE_fnum"	"NEE_fsd"	"NEE_fmeth"	"NEE_fwin"
"2005_12_21_0430_ECNM.DAT"	"2005-12-21"	"05:00"	355.208	0	18000	18000	-0.00818856	2	0.00168703	-8.36923	1	3.59958	-0.469411	1	0.291054	0.0547139	1	0.180367	-0.0102736	1	0.00637005	0.207871	-0.475892	-0.0301838	-0.0104154	-155.807	-0.61282	9.96366	376	376.703	-0.2	0	39.1891	1.47888	1.48108	0.2	0	258.407	258.198	56884.5	0.767107	1005.8	0.0377371	-0.00066573	0.000706188	84.1482	191.529	0.000920586	43.935	107.381	248.632	1.27078	-1.96796	0.0742905	2.34372	-6.05899e-15	-0.0156375	2.34377	4.4892	193.807	302.835	-9999	0.103318	0.443872	7.6698	0.393296	17.8292	-0.104988	1	75.6852	33	75	165	336	820	4602	-0.00806601	1.01519	-8.13611	1.03121	-0.313033	1.25703	0.379593	1.25703	-0.0068511	1.25703	800000099	800000099	800000099	899999999	800100099	800100199	810110199	811110199	89999	89999	89	80	0	0	10	14	14	0	0.670537	0.211913	0.00529383	3.77851	0.00567114	5.7987	-0.010545	0.000379593	-0.0068511	258.198	43.935	251.417	56884.5	0	3.61	142.8	223.2	-9999	0	0	-48.2	8.58482	323.967	327.14	257.007	9.6986988597	9.79368485988281	49.4328	1.86545051688	1.86893692623506	0	0	2	2	0	0	0	0	0	0	-9999	0.610353007181595	0.367872078169821	-9999	-9999	-9999	0.0425963355306122	1	0.0425963355306122	1	49	0.114619619718894	1	14
"2005_12_21_0500_ECNM.DAT"	"2005-12-21"	"05:30"	355.229	0	18000	18000	-0.00153065	2	0.000341088	-0.366248	2	0.779264	-0.794725	1	0.348547	-0.0779386	2	0.0768084	-0.0173981	1	0.00763038	0.372209	0.20479	0.0458242	0.00448327	-223.523	-0.93604	9.9801	377.022	377.775	0	1	41.7933	1.57884	1.58134	0	1	258.168	258.483	56886.7	0.766261	1005.86	0.0377773	-0.0011274	0.000753115	89.839	196.078	0.000982843	45.818	106.239	249.361	1.57069	-1.75299	0.0566435	2.3543	6.92132e-14	-0.0223969	2.35441	3.72196	183.649	311.85	-9999	0.0446941	0.245391	14.1885	0.212602	0.460848	-0.0106319	1	183.416	81	179	393	792	1907	-9999	-0.00151297	1.01169	-0.392285	1.024	-0.658927	1.19886	-0.0442346	1.19886	-0.0144252	1.19886	800000099	800000099	800000099	899999999	800000099	800100199	811100199	811110199	89999	89999	89	80	0	0	7	2	0	0	0.27139	0.215348	0.00404439	1.99583	0.00304161	12.8241	-0.000508964	-4.42346e-05	-0.0144252	258.483	45.818	251.683	56886.7	0	2.847	147.4	224	-9999	0	0	-48.2	8.60074	324.913	328.158	261.776	9.8891904848	9.9879633569925	52.781	1.9939236713	1.99790734605035	0	2	2	2	0	0	0	0	0	0	-9999	0.605941918236573	0.366451886087137	-9999	-9999	-9999	0.0421526518363636	1	0.0421526518363636	1	55	0.110509639194547	1	14
"2005_12_21_0530_ECNM.DAT"	"2005-12-21"	"06:00"	355.25	0	18000	18000	0.00587438	1	0.000480276	-8.84945	1	2.67798	-0.134192	2	0.183894	0.197372	1	0.142292	-0.0029378	2	0.00402591	0.0313457	0.176767	-0.0395582	0.00386987	-263.463	-1.16631	9.9572	376.14	376.904	-0.7	0	44.079	1.66511	1.66789	0	1	258.773	258.507	56894.5	0.76627	1005.91	0.0377757	-0.000190369	0.000794303	94.7612	196.465	0.00103658	48.233	101.704	249.959	0.716182	-1.62584	0.0383284	1.77681	-4.35668e-14	-0.0264595	1.777	2.57808	201.82	293.813	-9999	0.0875569	0.154406	4.41533	0.683187	65.9461	-0.131125	1	74.62	33	74	163	332	811	4566	0.00575942	1.01996	-8.51027	1.04062	-0.0335272	1.3287	0.482202	1.3287	-0.000733994	1.3287	800000099	800000099	800000099	899999999	800000099	810000099	811100199	811110199	89999	89999	89	80	6	13	20	0	0	7	0.0431684	0.263095	0.00254839	2.18999	0.00349773	1.53815	-0.0110409	0.000482202	-0.000733994	258.507	48.233	251.817	56894.5	0	3.306	151.6	223.9	-9999	0	0	-48.2	8.58002	324.116	327.387	264.506	9.9918993042	10.092744995902	53.6599	2.02704028443	2.03115752255224	0	0	1	2	0	0	0	0	0	0	0.197372	0.613093287693217	0.316359937754697	0.810465287693217	0.513731937754698	0.197372	0.197372	0	0.0421526518363636	1	55	0.110509639194547	1	14
"2005_12_21_0600_ECNM.DAT"	"2005-12-21"	"06:30"	355.271	0	18000	18000	0.00261932	2	0.00135885	-0.904648	2	0.787166	0.458972	2	0.551965	0.00991463	2	0.0592422	0.0100568	2	0.0120944	1.21453	0.400467	-0.00352686	0.00877487	-113.194	-0.560277	9.9218	376.061	376.893	-0.2	0	49.1101	1.8614	1.86487	0	1	259.742	259.44	56908.8	0.76365	1006.02	0.0379025	0.00065168	0.000884964	105.958	212.069	0.00115886	49.964	106.111	251.223	1.46821	-1.33623	0.0481953	1.98578	-7.57644e-14	-0.0114086	1.98582	3.48961	179.094	317.678	-9999	0.0585662	0.311024	12.929	0.233313	-1.97103	-0.0201063	1	111.926	49	109	240	482	1157	6254	0.00259019	1.01125	-0.864227	1.02283	0.394118	1.1882	0.0430612	1.1882	0.00863576	1.1882	800000099	800000099	800000099	899999999	800000099	800100099	800100199	811110199	89999	89999	89	80	0	0	3	0	0	7	0.392678	0.226503	0.00286858	2.56471	0.0041663	20.0964	-0.00112494	4.30612e-05	0.00863576	259.44	49.964	251.75	56908.8	0	3.056	152.2	224	-9999	0	0	-48.2	8.5466	323.937	327.305	271.49	10.290149725	10.397137829982	58.2916	2.209397369	2.21428961464881	0	2	2	2	0	0	0	0	0	0	-9999	0.590642213436684	0.325011361713266	-9999	-9999	-9999	0.0435348590142857	1	0.0435348590142857	1	70	0.14310783065825	1	14
"2005_12_21_0630_ECNM.DAT"	"2005-12-21"	"07:00"	355.292	0	18000	18000	0.0106754	2	0.00187489	-16.2523	0	5.03317	1.5029	1	0.828081	0.093244	0	0.253111	0.0328972	1	0.018126	-1.43055	0.184083	0.0350273	0.00402943	-75.1446	-0.389067	9.98725	376.841	377.711	0	1	51.7098	1.95112	1.95494	0	1	257.918	258.346	56924.6	0.767071	1006.06	0.0377322	0.00213174	0.000931811	111.097	193.879	0.00121477	57.302	82.7826	251.763	2.19743	-0.217748	-0.00252629	2.20818	1.8077e-13	-0.00752405	2.2082	3.92577	137.036	354.35	-9999	0.117971	0.686061	5.88302	0.512746	-10.814	-0.178518	1	61.6047	27	61	134	271	658	3650	0.0104931	1.01738	-15.6353	1.03557	1.3104	1.29162	0.692919	1.29162	0.0286836	1.29162	800000099	800000099	800000099	899999999	800000099	810100199	800100199	801110199	89999	89999	89	81	2	2	11	3	1	19	0.60746	0.746256	0.0184072	3.39204	0.00493027	13.039	-0.0202604	0.000692919	0.0286836	258.346	57.302	252.017	56924.6	0	2.692	153.3	225.8	-9999	0	0	-38.6	8.61089	324.907	328.328	276.121	10.4186527962	10.5283439564007	61.0604	2.30394322488	2.30926363719137	0	0	0	1	0	0	0	0	0	0	0.093244	0.611249958817426	0.356123321096486	0.704493958817426	0.449367321096485	0.093244	0.093244	0	0.0398337119056604	1	53	0.110687879101155	1	14
"2005_12_21_0700_ECNM.DAT"	"2005-12-21"	"07:30"	355.312	0	18000	18000	-0.0140285	0	0.001392	-19.8406	0	2.89549	-2.41039	0	0.194453	0.241455	0	0.144737	-0.0527574	0	0.00425608	-0.112523	0.544377	-0.0697443	0.011915	-57.2616	-0.338164	9.95158	375.289	376.236	0.1	0	58.77	2.2163	2.22123	0.1	0	258.725	258.26	56936.9	0.767415	1006.2	0.0377115	-0.00341868	0.00105904	126.223	192.51	0.00138	65.567	66.2871	253.232	1.68335	0.645669	-0.0403213	1.80337	4.76886e-14	-0.00575402	1.80338	3.23938	112.85	21.0198	-9999	0.135205	0.240802	7.25603	0.415723	8.23125	-0.190041	1	35.5123	16	34	75	149	351	1836	-0.0138218	1.01496	-19.3573	1.03046	-1.71257	1.24836	1.00239	1.24836	-0.0374837	1.24836	800000099	800000099	800000099	899999999	800000099	800100099	800000199	800000199	89999	89999	89	80	13	9	1	13	4	38	0.182294	0.258547	0.040764	0.651969	0.000912179	0.865789	-0.0250687	0.00100239	-0.0374837	258.26	65.567	252.517	56936.9	0	4.069	157.4	226.3	-9999	0	0	-38.6	8.57363	323.324	326.852	286.215	10.7935969725	10.9113699016361	66.7682	2.5179289743	2.52428494450115	0	0	0	0	0	0	0	0	0	0	0.241455	0.616838615519092	0.320670643821807	0.858293615519092	0.562125643821807	0.241455	0.241455	0	0.0398337119056604	1	53	0.110687879101155	1	14
"2005_12_21_0730_ECNM.DAT"	"2005-12-21"	"08:00"	355.333	0	18000	18000	-0.0177315	2	0.00524768	-11.11	0	2.77199	-1.80872	0	0.333841	-0.283148	1	0.147932	-0.0396355	0	0.00731565	1.66036	-0.0141099	0.0245307	-0.000309198	77.7321	0.456954	9.91913	375.837	376.771	0.4	0	58.3104	2.20939	2.21428	0.1	0	259.689	259.535	56948.2	0.763798	1006.2	0.0378901	-0.00256838	0.00105075	125.854	213.718	0.0013757	58.888	87.8639	253.198	0.317841	-0.783509	0.044108	0.846636	1.49931e-13	0.00783658	0.846672	3.92856	195.913	292.049	-9999	0.152365	0.695292	18.5472	0.162639	6.14248	-0.0948782	1	8.17541	4	8	16	29	64	278	-0.0175414	1.01084	-10.983	1.01933	-1.44402	1.14715	0.247785	1.14715	-0.0316437	1.14715	800000099	800000099	800000099	899999999	800000099	800100099	800100199	800100199	89999	89999	89	81	5	1	2	2	3	13	1.00834	0.332938	0.0493106	0.256712	0.000412976	0.963264	-0.0142908	0.000247785	-0.0316437	259.535	58.888	252.517	56948.2	0	4.411	156.6	225.9	-9999	0	0	-36.2	8.5427	323.684	327.214	284.751	10.7892438651	10.9069212988103	65.4519	2.47997903619	2.48614462273532	0	0	1	0	0	0	0	0	0	0	-0.283148	0.591165201838464	0.208594892847478	0.308017201838464	-0.0745531071525223	-9999	0.0437289545972222	1	0.0437289545972222	1	72	0.141892365264423	1	14
"2005_12_21_0800_ECNM.DAT"	"2005-12-21"	"08:30"	355.354	0	18000	18000	0.0208543	1	0.00212707	-11.2434	1	1.86698	-1.50115	1	0.273761	-0.0250806	1	0.0958515	-0.0329028	1	0.00600042	0.313655	0.234607	-0.0168683	0.00514222	-29.1375	-0.180388	9.90312	375.46	376.436	0	1	61.3096	2.32445	2.32986	0	1	259.883	259.776	56966.3	0.763299	1006.27	0.0379133	-0.0021321	0.0011048	132.451	217.954	0.0014474	60.77	85.5033	253.791	0.830828	-1.44655	0.0485476	1.66887	-9.90327e-14	-0.00294225	1.66887	4.35463	202.554	299.878	-9999	0.165291	0.511228	23.4045	0.128886	7.48986	-0.0885603	1	21.4274	9	20	42	79	174	781	0.0206652	1.00915	-11.1161	1.01784	-1.16964	1.14568	0.47597	1.14568	-0.0256368	1.14568	800000099	800000099	800000099	899999999	800000099	800000099	800100199	811100199	89999	89999	89	81	19	13	15	11	8	15	0.477647	0.521787	0.0230244	0.34189	0.000524044	1.92041	-0.0144726	0.00047597	-0.0256368	259.776	60.77	252.217	56966.3	0	3.532	156.7	225.4	-9999	0	0	-36.2	8.53149	323.457	327.035	288.565	10.9404514145	11.0614688773254	68.4344	2.59457393752	2.6013232630614	0	0	1	1	0	0	0	0	0	0	-0.0250806	0.586937939158367	0.293705999091449	0.561857339158367	0.268625399091449	-0.0250806	-0.0250806	0	0.0499689201358025	1	81	0.145666530099761	1	14
"2005_12_21_0830_ECNM.DAT"	"2005-12-21"	"09:00"	355.375	0	18000	18000	-0.0186024	2	0.00518761	14.5464	2	13.6776	7.23869	1	4.37525	-0.238145	2	0.866429	0.158918	1	0.0960539	2.23215	0.296468	-0.0215266	0.00650864	521.133	3.43416	9.82753	374.975	375.98	0	1	64.7614	2.47101	2.47713	0	1	261.984	261.502	56980.6	0.758409	1006.36	0.0381556	0.0102979	0.001167	140.837	250.547	0.00153875	56.212	109.709	254.508	0.425132	-1.20299	0.10446	1.27907	-1.58604e-14	0.0530279	1.28017	5.95237	204.671	289.343	-9999	0.156615	0.957828	-15.3915	-0.195984	2.00953	0.121693	1	17.4675	8	14	24	38	63	157	-0.0183962	1.01121	14.7034	1.01382	6.46281	1.08402	-0.935411	1.08402	0.141884	1.08402	800000099	800000099	800000099	899999999	800000099	800100099	800000199	800110199	89999	89999	89	81	11	4	11	1	2	0	0.994785	0.829416	0.0914548	2.87391	0.0040911	52.9432	0.0192648	-0.000935411	0.141884	261.502	56.212	252.483	56980.6	0	5.461	159.8	229.2	-9999	0	0	-38.6	8.46095	322.832	326.455	290.792	11.0953432352	11.2198311124334	70.0507	2.67282648892	2.67998963620969	0	0	2	1	0	0	0	0	0	0	-9999	0.552554512613876	0.241513497863125	-9999	-9999	-9999	0.0799422154	1	0.0799422154	1	100	0.147215426940181	1	14
"2005_12_21_0900_ECNM.DAT"	"2005-12-21"	"09:30"	355.396	0	18000	18000	-0.0194427	1	0.00383285	-28.1504	1	5.90558	0.0254827	2	1.10642	0.144515	1	0.310383	0.000560081	2	0.0243179	1.56078	-0.00140276	0.0762988	-3.08311e-05	-58.6866	-0.384852	9.83086	376.7	377.71	-0.1	0	64.4684	2.47031	2.47643	0	1	262.066	262.714	57001.8	0.755191	1006.37	0.0383182	3.62933e-05	0.00116172	140.85	275.965	0.00153831	51.039	135.115	254.509	1.573	-1.39397	0.0561169	2.10252	-1.14597e-13	-0.00596963	2.10253	5.07989	173.047	318.431	-9999	0.160453	1.07243	8.55502	0.3526	-1104.69	-0.230846	1	33.7526	15	33	71	140	330	1703	-0.0191748	1.01397	-27.37	1.02861	0.355354	1.2353	1.23885	1.2353	0.00781029	1.2353	800000099	800000099	800000099	899999999	800000099	800100199	800100199	800100199	89999	89999	89	81	1	0	1	6	3	7	0.767791	1.34143	0.0356386	1.67798	0.00267597	12.8298	-0.0360133	0.00123885	0.00781029	262.714	51.039	253.75	57001.8	61.65	29	155.3	234	-9999	6.3	0	-31.3	8.4693	324.528	328.149	287.991	11.0352967362	11.1584333594324	69.7848	2.67402792336	2.68119752039759	0	0	1	2	0	0	0	0	0	0	0.144515	0.522045620445751	0.299807767220891	0.666560620445751	0.444322767220891	0.144515	0.144515	0	0.0807080175	1	8	0.13813057300528	1	14
"2005_12_21_0930_ECNM.DAT"	"2005-12-21"	"10:00"	355.417	1	18000	18000	-0.0198717	2	0.00317137	-1.3552	0	1.24994	4.44961	1	0.905892	-0.22016	2	0.0684829	0.0979582	1	0.0199433	2.23705	-0.0121426	0.0577176	-0.000267319	-205.31	-1.33839	9.80373	378.014	379.042	-0.1	0	63.9094	2.46423	2.47032	0	1	263.127	264.462	57023.9	0.750492	1006.38	0.0385582	0.00634769	0.00115165	140.558	316.678	0.00153452	44.385	176.121	254.485	-0.00228017	-1.22626	0.0452734	1.22692	-2.41382e-13	-0.020942	1.2271	4.22987	239.76	269.925	-9999	0.162722	0.836695	185.403	0.01627	-0.304565	-0.0110268	1	15.1739	7	13	26	46	92	328	-0.0197185	1.00777	-1.12142	1.01237	4.07071	1.09522	-0.174102	1.09522	0.0896168	1.09522	800000099	800000099	800000099	899999999	800000099	800111099	800110199	810110199	89999	89999	89	81	9	3	4	14	16	4	0.955123	0.675334	0.0429314	0.0512171	0.000170582	5.84416	-0.00148477	-0.000174102	0.0896168	264.462	44.385	255.183	57023.9	152.4	56.69	154.2	248.7	-9999	101.8	0	-9.6	8.44731	325.713	329.35	286.443	11.0447264826	11.1680748142607	70.3601	2.71295880782	2.72033897540358	0	0	2	1	0	0	0	0	0	0	-9999	0.919002442761191	0.638521833850547	-9999	-9999	-9999	-0.247493364	1	-0.247493364	1	5	0.361250911974404	1	14
"2005_12_21_1000_ECNM.DAT"	"2005-12-21"	"10:30"	355.437	1	18000	18000	-0.0387294	2	0.00611665	10.29	0	4.26457	10.6055	0	1.29305	-0.15622	0	0.25996	0.233506	0	0.0284697	0.147158	1.0704	-0.05578	0.0235675	-107.495	-0.856156	9.76888	376.744	377.966	0	1	77.8055	3.00063	3.00966	0	1	263.794	264.577	57037.5	0.750193	1006.66	0.0385657	0.0151312	0.00140206	171.194	319.535	0.00186893	53.576	148.341	256.82	2.35865	-2.71529	0.111631	3.59838	-1.94451e-15	-0.0110038	3.5984	7.31302	181.765	310.956	-9999	0.227213	0.979615	-66.4934	-0.0453654	0.970253	0.0599687	1	46.628	20	39	70	114	202	571	-0.03843	1.00779	10.6579	1.0145	9.39487	1.1061	-0.67562	1.1061	0.206851	1.1061	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800010199	89999	89999	89	81	4	0	0	3	4	2	1.60086	0.287837	0.0705402	0.662401	0.0014027	16.9558	0.0141128	-0.00067562	0.206851	264.577	53.576	257.25	57037.5	251.6	77.43	154.8	269.2	-9999	192.8	0	-4.8	8.41972	324.713	328.594	306.273	11.8116326361	11.9528148946023	83.8574	3.23401933118	3.244512146181	0	0	0	0	0	0	0	0	0	0	-0.15622	1.07200659215071	1.08245246722168	0.915786592150705	0.92623246722168	-0.15622	-0.15622	0	-0.183633899230769	1	13	0.168017013199087	1	14
"2005_12_21_1030_ECNM.DAT"	"2005-12-21"	"11:00"	355.458	1	18000	18000	-0.10652	0	0.00782779	37.8725	0	3.64742	21.3564	0	2.30693	-0.180877	0	0.170817	0.471116	0	0.0508901	2.58888	-0.190874	-0.0294546	-0.00421062	51.3661	0.396661	9.68026	376.069	377.184	0	1	74.7532	2.90409	2.91255	0	1	266.105	266.615	57057.7	0.744749	1006.63	0.038849	0.0305283	0.00134705	165.745	374.126	0.00180873	44.302	208.38	256.433	2.83082	-5.18531	0.243552	5.91272	1.70272e-13	0.00530627	5.91273	10.0535	195.601	298.605	-9999	0.378189	1.08877	-83.3317	-0.0361987	1.77336	0.133578	1	45.7138	20	38	69	114	205	593	-0.105569	1.009	38.1892	1.01903	18.2057	1.13438	-1.93257	1.13438	0.401612	1.13438	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	81	8	3	0	1	2	0	1.41229	0.618416	0.146833	0.348608	0.000399077	29.355	0.0509401	-0.00193257	0.401612	266.615	44.302	261.35	57057.7	358.1	98	156.9	289.3	-9999	299.7	0	86.7	8.33638	323.86	327.624	295.674	11.486639226	11.6201152981949	76.077	2.955515373	2.96427633728467	0	0	0	0	0	0	0	0	0	0	-0.180877	1.14677615529455	1.37926316838269	0.965899155294545	1.19838616838269	-0.180877	-0.180877	0	-0.218425876923077	1	13	0.167511247691855	1	14
"2005_12_21_1100_ECNM.DAT"	"2005-12-21"	"11:30"	355.479	1	18000	18000	-0.120158	0	0.00641465	76.2063	0	4.08509	16.0854	0	0.86689	-0.157057	0	0.186348	0.355162	0	0.0191407	1.22182	-0.45757	0.00989615	-0.010103	536.258	3.80742	9.6546	376.296	377.384	0	1	68.5475	2.6717	2.67885	0	1	267.057	267.58	57077.9	0.742391	1006.52	0.0389759	0.0230145	0.00123523	152.536	402.756	0.00166385	37.873	250.22	255.448	2.64311	-6.05665	0.297993	6.61474	3.55897e-14	0.0555443	6.61497	10.0543	201.4	293.548	-9999	0.402308	0.894709	-49.8643	-0.0604942	4.7376	0.2535	1	48.924	21	40	72	115	203	553	-0.119016	1.00959	75.4434	1.02057	13.0007	1.14295	-3.47387	1.14295	0.287052	1.14295	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	8	0	0	4	3	0	0.877922	0.744303	0.167192	0.359776	0.000429111	4.43145	0.100964	-0.00347387	0.287052	267.58	37.873	270.617	57077.9	462.1	115.7	159.1	306.7	-9999	398.8	0	110.8	8.31829	324.213	327.866	285.886	11.1426641474	11.268222162495	73.9566	2.88252504594	2.89085801657704	0	0	0	0	0	0	0	0	0	0	-0.157057	1.16596771198639	1.45743430072014	1.00891071198639	1.30037730072014	-0.157057	-0.157057	0	-0.389081857142857	1	14	0.319847428943108	1	14
"2005_12_21_1130_ECNM.DAT"	"2005-12-21"	"12:00"	355.5	1	18000	18000	-0.113197	0	0.00769213	111.465	0	5.43674	16.4216	0	0.975228	-0.192904	0	0.273832	0.362717	0	0.0215406	0.483006	0.292484	-0.0209824	0.00646032	263.663	1.97881	9.6288	375.813	376.969	0	1	72.2648	2.82051	2.82848	0	1	267.485	267.962	57079.9	0.741317	1006.6	0.0390301	0.0235041	0.00130221	161.037	414.617	0.00175662	38.84	253.58	256.09	2.14351	-6.23773	0.29553	6.60232	-3.6354e-14	0.0273827	6.60237	11.0419	206.22	288.947	-9999	0.390766	0.984527	-31.2419	-0.0965529	6.78771	0.382262	1	49.9265	22	41	71	112	192	496	-0.112123	1.00958	110.016	1.02054	12.7332	1.1428	-4.98495	1.1428	0.281249	1.1428	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	13	3	3	6	8	4	1.10019	0.698301	0.170568	0.523558	0.000743604	4.34852	0.147433	-0.00498495	0.281249	267.962	38.84	276.15	57079.9	561	132.3	161.4	322.5	-9999	484.8	0	144.5	8.29688	323.828	327.552	291.289	11.3690387989	11.4997802467036	78.5717	3.06666130817	3.07609464860916	0	0	0	0	0	0	0	0	0	0	-0.192904	1.16303007484909	1.4538303067657	0.970126074849088	1.2609263067657	-0.192904	-0.192904	0	-0.189250181818182	1	11	0.405464753531731	1	14
"2005_12_21_1200_ECNM.DAT"	"2005-12-21"	"12:30"	355.521	1	18000	18000	-0.0846183	0	0.00604215	126.289	0	6.1857	20.7879	0	2.33991	-0.0765202	0	0.300445	0.459395	0	0.0517098	0.687593	-0.310983	-0.0158433	-0.00687245	212.2	1.50446	9.5985	375.447	376.539	0	1	68.0518	2.66186	2.66896	-0.1	0	268.02	268.507	57071.6	0.739749	1006.52	0.0391152	0.0297688	0.00122629	151.957	432.077	0.00165771	35.169	280.12	255.403	1.36272	-5.77637	0.290321	5.942	1.86401e-14	0.0221076	5.94204	10.3565	212.099	283.258	-9999	0.338212	1.14955	-17.8763	-0.168743	6.07511	0.501497	1	49.7998	22	40	68	105	175	428	-0.0838612	1.00903	124.936	1.01909	16.5565	1.13474	-5.56274	1.13474	0.365884	1.13474	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	1	20	2	7	7	1	1.03075	1.10706	0.161299	0.710956	0.000919399	21.5356	0.167795	-0.00556274	0.365884	268.507	35.169	279.817	57071.6	637.7	147	163.8	338.4	-9999	555.5	0	144.5	8.26964	323.468	327.114	284.93	11.145093936	11.2707070245133	74.1034	2.89856931168	2.90699543944998	0	0	0	0	0	0	0	0	0	0	-0.0765202	1.13872044268284	1.37755863507098	1.06220024268284	1.30103843507098	-0.0765202	-0.0765202	0	-0.297157278571429	1	14	0.315804109099228	1	14
"2005_12_21_1230_ECNM.DAT"	"2005-12-21"	"13:00"	355.542	1	18000	18000	-0.120635	0	0.00686836	127.269	0	7.05584	40.1523	1	4.46057	0.0294644	0	0.335815	0.88786	1	0.0986337	0.797573	-0.54907	0.0141391	-0.0121412	-123.305	-0.781218	9.57952	375.775	376.752	-0.1	0	60.6927	2.38079	2.38647	-0.1	0	268.471	269.141	57043.5	0.737722	1006.38	0.0392269	0.0575333	0.00109368	135.845	453.209	0.00148251	29.974	317.364	254.086	-0.288613	-5.00835	0.266645	5.02372	-2.8872e-13	-0.0128717	5.02374	8.45771	229.131	266.71	-9999	0.404381	1.44236	-30.3079	-0.0995285	3.16964	0.423913	1	33.4491	15	27	48	75	130	337	-0.119634	1.00837	127.091	1.01715	34.0991	1.12345	-5.70179	1.12345	0.754011	1.12345	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	81	16	9	2	22	16	10	1.17929	1.52814	0.177317	0.796979	0.00097397	55.1441	0.171183	-0.00570179	0.754011	269.141	29.974	282.85	57043.5	694.6	155.9	163.6	351.9	-9999	614.3	0	168.6	8.25384	323.773	327.262	271.824	10.6628128656	10.7777338244857	66.1168	2.59355710192	2.60030113138644	0	0	0	1	0	0	0	0	0	0	0.0294644	1.10423114193474	1.26765262686492	1.13369554193474	1.29711702686492	0.0294644	0.0294644	0	-0.355404668181818	1	22	0.33048878949357	1	14
